index;typeCode;freqCode;refPeriodId;refYear;refMonth;period;reporterCode;reporterISO;reporterDesc;flowCode;flowDesc;partnerCode;partnerISO;partnerDesc;partner2Code;partner2ISO;partner2Desc;classificationCode;classificationSearchCode;isOriginalClassification;cmdCode;cmdDesc;aggrLevel;isLeaf;customsCode;customsDesc;mosCode;motCode;motDesc;qtyUnitCode;qtyUnitAbbr;qty;isQtyEstimated;altQtyUnitCode;altQtyUnitAbbr;altQty;isAltQtyEstimated;netWgt;isNetWgtEstimated;grossWgt;isGrossWgtEstimated;cifvalue;fobvalue;primaryValue;legacyEstimationFlag;isReported;isAggregate
81960;C;M;20250101;2025;1;202502;724;ESP;Spain;M;Import;268;GEO;Georgia;56;BEL;Belgium;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7083.592787;False;-1;;0;False;0;False;69;False;0;4004.192478;7175.877315;69;False;True
37454;C;M;20250101;2025;1;202502;442;LUX;Luxembourg;M;Import;568;E19;Other Europe, nes;642;ROU;Romania;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;5697.310325;False;-1;;0;False;0;False;70;False;0;6021.028829;936.3801111;70;False;True
46989;C;M;20250101;2025;1;202502;498;MDA;Rep. of Moldova;M;Import;752;SWE;Sweden;203;CZE;Czechia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;586.245569;False;-1;;0;False;0;False;71;False;0;5699.914774;8931.754602;71;False;True
79029;C;M;20250101;2025;1;202502;724;ESP;Spain;M;Import;48;BHR;Bahrain;826;GBR;United Kingdom;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4712.104271;False;-1;;0;False;0;False;72;False;0;2303.78308;9486.883516;72;False;True
6903;C;M;20250101;2025;1;202502;31;AZE;Azerbaijan;M;Import;40;AUT;Austria;616;POL;Poland;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;792.4788834;False;-1;;0;False;0;False;73;False;0;3055.360077;7661.434965;73;False;True
51404;C;M;20250101;2025;1;202502;642;ROU;Romania;X;Export;251;FRA;France;344;HKG;China, Hong Kong SAR;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4503.103344;False;-1;;0;False;0;False;74;False;0;4158.664418;3653.954951;74;False;True
47951;C;M;20250101;2025;1;202502;604;PER;Peru;X;Export;218;ECU;Ecuador;218;ECU;Ecuador;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8558.153755;False;-1;;0;False;0;False;75;False;0;4080.145387;7607.304895;75;False;True
88789;C;M;20250101;2025;1;202502;764;THA;Thailand;M;Import;788;TUN;Tunisia;156;CHN;China;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;5217.893143;False;-1;;0;False;0;False;76;False;0;8416.980529;3918.68071;76;False;True
71280;C;M;20250101;2025;1;202502;703;SVK;Slovakia;X;Export;192;CUB;Cuba;899;_X ;Areas, nes;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4464.074113;False;-1;;0;False;0;False;77;False;0;6826.743734;1809.982377;77;False;True
86827;C;M;20250101;2025;1;202502;764;THA;Thailand;X;Export;0;W00;World;562;NER;Niger;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6099.354863;False;-1;;0;False;0;False;78;False;0;1654.828125;4185.167451;78;False;True
92162;C;M;20250101;2025;1;202502;764;THA;Thailand;M;Import;188;CRI;Costa Rica;36;AUS;Australia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8822.826121;False;-1;;0;False;0;False;79;False;0;773.0472586;8764.973336;79;False;True
45929;C;M;20250101;2025;1;202502;620;PRT;Portugal;M;Import;0;W00;World;132;CPV;Cabo Verde;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1098.199263;False;-1;;0;False;0;False;80;False;0;277.7892528;6882.771543;80;False;True
55810;C;M;20250101;2025;1;202502;642;ROU;Romania;X;Export;392;JPN;Japan;50;BGD;Bangladesh;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4769.936488;False;-1;;0;False;0;False;81;False;0;4660.548896;7437.627077;81;False;True
44709;C;M;20250101;2025;1;202502;620;PRT;Portugal;M;Import;276;DEU;Germany;231;ETH;Ethiopia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9220.963041;False;-1;;0;False;0;False;82;False;0;9776.037204;1910.28467;82;False;True
38175;C;M;20250101;2025;1;202502;442;LUX;Luxembourg;M;Import;470;MLT;Malta;724;ESP;Spain;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2739.549571;False;-1;;0;False;0;False;83;False;0;4636.420685;2218.039747;83;False;True
71077;C;M;20250101;2025;1;202502;688;SRB;Serbia;M;Import;231;ETH;Ethiopia;300;GRC;Greece;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;210.8554995;False;-1;;0;False;0;False;84;False;0;5111.262375;5683.275111;84;False;True
80098;C;M;20250101;2025;1;202502;724;ESP;Spain;M;Import;826;GBR;United Kingdom;699;IND;India;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8542.144338;False;-1;;0;False;0;False;85;False;0;7242.669556;7055.279223;85;False;True
79368;C;M;20250101;2025;1;202502;724;ESP;Spain;M;Import;116;KHM;Cambodia;704;VNM;Viet Nam;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8639.871176;False;-1;;0;False;0;False;86;False;0;9898.415351;5123.742287;86;False;True
18636;C;M;20250101;2025;1;202502;246;FIN;Finland;M;Import;231;ETH;Ethiopia;440;LTU;Lithuania;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;291.9837153;False;-1;;0;False;0;False;87;False;0;2673.525385;4225.593728;87;False;True
15483;C;M;20250101;2025;1;202502;203;CZE;Czechia;M;Import;156;CHN;China;688;SRB;Serbia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6158.280208;False;-1;;0;False;0;False;88;False;0;2639.305533;1654.66351;88;False;True
4309;C;M;20250101;2025;1;202502;32;ARG;Argentina;M;Import;376;ISR;Israel;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7429.768357;False;-1;;0;False;0;False;89;False;0;2633.364916;3820.388123;89;False;True
95480;C;M;20250101;2025;1;202502;826;GBR;United Kingdom;M;Import;0;W00;World;728;SSD;South Sudan;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2521.862993;False;-1;;0;False;0;False;90;False;0;6572.366121;1940.136241;90;False;True
35724;C;M;20250101;2025;1;202502;372;IRL;Ireland;X;Export;434;LBY;Libya;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;5348.889113;False;-1;;0;False;0;False;91;False;0;7369.371134;6952.817181;91;False;True
37634;C;M;20250101;2025;1;202502;442;LUX;Luxembourg;M;Import;535;BES;Bonaire;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7421.4782;False;-1;;0;False;0;False;92;False;0;4447.510761;9374.995456;92;False;True
99905;C;M;20250101;2025;1;202502;792;TUR;Türkiye;M;Import;392;JPN;Japan;699;IND;India;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3944.564226;False;-1;;0;False;0;False;93;False;0;9280.392367;2821.281435;93;False;True
49442;C;M;20250101;2025;1;202502;604;PER;Peru;M;Import;586;PAK;Pakistan;380;ITA;Italy;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4743.291586;False;-1;;0;False;0;False;94;False;0;5327.889475;4696.648308;94;False;True
86795;C;M;20250101;2025;1;202502;764;THA;Thailand;X;Export;442;LUX;Luxembourg;752;SWE;Sweden;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;848.5247275;False;-1;;0;False;0;False;95;False;0;2661.902587;5646.345486;95;False;True
39069;C;M;20250101;2025;1;202502;428;LVA;Latvia;M;Import;380;ITA;Italy;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3478.143934;False;-1;;0;False;0;False;96;False;0;1250.573146;5562.55857;96;False;True
14877;C;M;20250101;2025;1;202502;203;CZE;Czechia;M;Import;480;MUS;Mauritius;804;UKR;Ukraine;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6879.018605;False;-1;;0;False;0;False;97;False;0;1218.401169;522.3371649;97;False;True
16597;C;M;20250101;2025;1;202502;203;CZE;Czechia;M;Import;136;CYM;Cayman Isds;251;FRA;France;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7193.298933;False;-1;;0;False;0;False;98;False;0;4771.734044;8389.209579;98;False;True
72863;C;M;20250101;2025;1;202502;703;SVK;Slovakia;M;Import;222;SLV;El Salvador;348;HUN;Hungary;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4923.010843;False;-1;;0;False;0;False;99;False;0;7357.090798;7442.822545;99;False;True
13647;C;M;20250101;2025;1;202502;203;CZE;Czechia;M;Import;418;LAO;Lao People's Dem. Rep.;100;BGR;Bulgaria;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9127.024631;False;-1;;0;False;0;False;100;False;0;6437.449463;3313.705038;100;False;True
65721;C;M;20250101;2025;1;202502;600;PRY;Paraguay;M;Import;620;PRT;Portugal;826;GBR;United Kingdom;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;5876.257467;False;-1;;0;False;0;False;101;False;0;2015.769443;2087.676526;101;False;True
97441;C;M;20250101;2025;1;202502;826;GBR;United Kingdom;M;Import;218;ECU;Ecuador;842;USA;USA;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7131.124701;False;-1;;0;False;0;False;102;False;0;8626.094709;4261.762117;102;False;True
11422;C;M;20250101;2025;1;202502;124;CAN;Canada;M;Import;757;CHE;Switzerland;380;ITA;Italy;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8346.351983;False;-1;;0;False;0;False;103;False;0;7487.090216;8047.709072;103;False;True
75036;C;M;20250101;2025;1;202502;699;IND;India;M;Import;410;KOR;Rep. of Korea;531;CUW;Curaçao;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2478.988798;False;-1;;0;False;0;False;104;False;0;7532.08024;6986.878617;104;False;True
36117;C;M;20250101;2025;1;202502;442;LUX;Luxembourg;M;Import;152;CHL;Chile;56;BEL;Belgium;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;960.2043203;False;-1;;0;False;0;False;105;False;0;8880.913231;4108.029212;105;False;True
32094;C;M;20250101;2025;1;202502;276;DEU;Germany;M;Import;251;FRA;France;703;SVK;Slovakia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2944.017799;False;-1;;0;False;0;False;106;False;0;8947.131195;6384.381076;106;False;True
92298;C;M;20250101;2025;1;202502;764;THA;Thailand;M;Import;842;USA;USA;170;COL;Colombia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4156.731985;False;-1;;0;False;0;False;107;False;0;5832.6851;8627.399671;107;False;True
10512;C;M;20250101;2025;1;202502;124;CAN;Canada;X;Export;600;PRY;Paraguay;899;_X ;Areas, nes;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4982.814676;False;-1;;0;False;0;False;108;False;0;605.2043139;9820.153151;108;False;True
18626;C;M;20250101;2025;1;202502;246;FIN;Finland;M;Import;218;ECU;Ecuador;233;EST;Estonia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7681.380544;False;-1;;0;False;0;False;109;False;0;1598.688886;1237.258105;109;False;True
31224;C;M;20250101;2025;1;202502;276;DEU;Germany;M;Import;757;CHE;Switzerland;208;DNK;Denmark;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4306.095063;False;-1;;0;False;0;False;110;False;0;3713.743687;9974.70902;110;False;True
23745;C;M;20250101;2025;1;202502;233;EST;Estonia;M;Import;504;MAR;Morocco;276;DEU;Germany;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8125.281159;False;-1;;0;False;0;False;111;False;0;3624.022786;2392.603796;111;False;True
15518;C;M;20250101;2025;1;202502;203;CZE;Czechia;M;Import;703;SVK;Slovakia;380;ITA;Italy;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4787.149246;False;-1;;0;False;0;False;112;False;0;6951.085474;2288.398158;112;False;True
40247;C;M;20250101;2025;1;202502;380;ITA;Italy;M;Import;100;BGR;Bulgaria;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2645.836698;False;-1;;0;False;0;False;113;False;0;486.6006082;2904.397056;113;False;True
10525;C;M;20250101;2025;1;202502;124;CAN;Canada;M;Import;0;W00;World;768;TGO;Togo;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6435.518044;False;-1;;0;False;0;False;114;False;0;2914.318029;3659.412654;114;False;True
16907;C;M;20250101;2025;1;202502;203;CZE;Czechia;M;Import;60;BMU;Bermuda;276;DEU;Germany;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4470.844271;False;-1;;0;False;0;False;115;False;0;2663.071823;3505.496435;115;False;True
67340;C;M;20250101;2025;1;202502;705;SVN;Slovenia;X;Export;180;COD;Dem. Rep. of the Congo;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9607.313789;False;-1;;0;False;0;False;116;False;0;195.2455499;5970.821818;116;False;True
80628;C;M;20250101;2025;1;202502;724;ESP;Spain;X;Export;862;VEN;Venezuela;899;_X ;Areas, nes;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1322.651711;False;-1;;0;False;0;False;117;False;0;7283.732723;9991.35166;117;False;True
312;C;M;20250101;2025;1;202502;56;BEL;Belgium;M;Import;792;TUR;Türkiye;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3930.728952;False;-1;;0;False;0;False;118;False;0;5235.671927;2574.382189;118;False;True
64306;C;M;20250101;2025;1;202502;608;PHL;Philippines;M;Import;376;ISR;Israel;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9626.359807;False;-1;;0;False;0;False;120;False;0;7063.497968;4842.912314;120;False;True
32453;C;M;20250101;2025;1;202502;276;DEU;Germany;X;Export;170;COL;Colombia;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7746.359988;False;-1;;0;False;0;False;121;False;0;9959.175826;7209.226892;121;False;True
9056;C;M;20250101;2025;1;202502;208;DNK;Denmark;M;Import;266;GAB;Gabon;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1976.347536;False;-1;;0;False;0;False;122;False;0;9386.232747;4974.184319;122;False;True
59133;C;M;20250101;2025;1;202502;579;NOR;Norway;X;Export;404;KEN;Kenya;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6637.114249;False;-1;;0;False;0;False;123;False;0;5684.885156;7071.986234;123;False;True
93467;C;M;20250101;2025;1;202502;826;GBR;United Kingdom;X;Export;233;EST;Estonia;528;NLD;Netherlands;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8633.847666;False;-1;;0;False;0;False;124;False;0;1379.595106;1433.204175;124;False;True
33837;C;M;20250101;2025;1;202502;276;DEU;Germany;M;Import;116;KHM;Cambodia;410;KOR;Rep. of Korea;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9914.199497;False;-1;;0;False;0;False;125;False;0;6658.96921;4231.825501;125;False;True
64994;C;M;20250101;2025;1;202502;600;PRY;Paraguay;M;Import;710;ZAF;South Africa;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8918.883316;False;-1;;0;False;0;False;126;False;0;8122.202477;9598.003922;126;False;True
28537;C;M;20250101;2025;1;202502;276;DEU;Germany;M;Import;704;VNM;Viet Nam;764;THA;Thailand;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7926.392517;False;-1;;0;False;0;False;127;False;0;4468.498467;8639.009064;127;False;True
24107;C;M;20250101;2025;1;202502;233;EST;Estonia;M;Import;568;E19;Other Europe, nes;440;LTU;Lithuania;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2570.267362;False;-1;;0;False;0;False;128;False;0;2844.261775;9550.90971;128;False;True
76333;C;M;20250101;2025;1;202502;699;IND;India;M;Import;788;TUN;Tunisia;792;TUR;Türkiye;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8240.771332;False;-1;;0;False;0;False;129;False;0;9888.24576;1855.832263;129;False;True
93471;C;M;20250101;2025;1;202502;826;GBR;United Kingdom;X;Export;899;_X ;Areas, nes;246;FIN;Finland;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2182.568663;False;-1;;0;False;0;False;130;False;0;8528.859417;49.36785421;130;False;True
79903;C;M;20250101;2025;1;202502;724;ESP;Spain;M;Import;764;THA;Thailand;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7985.472914;False;-1;;0;False;0;False;131;False;0;2776.064862;9071.790571;131;False;True
91076;C;M;20250101;2025;1;202502;764;THA;Thailand;M;Import;620;PRT;Portugal;276;DEU;Germany;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4244.813423;False;-1;;0;False;0;False;132;False;0;1946.549971;4068.611387;132;False;True
71165;C;M;20250101;2025;1;202502;688;SRB;Serbia;M;Import;0;W00;World;100;BGR;Bulgaria;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8309.476893;False;-1;;0;False;0;False;133;False;0;2488.442383;5746.424058;133;False;True
4221;C;M;20250101;2025;1;202502;32;ARG;Argentina;M;Import;804;UKR;Ukraine;276;DEU;Germany;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3526.931439;False;-1;;0;False;0;False;134;False;0;8316.895057;4067.125723;134;False;True
54153;C;M;20250101;2025;1;202502;642;ROU;Romania;M;Import;704;VNM;Viet Nam;376;ISR;Israel;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3383.716996;False;-1;;0;False;0;False;135;False;0;1824.557707;9006.631237;135;False;True
7411;C;M;20250101;2025;1;202502;31;AZE;Azerbaijan;M;Import;586;PAK;Pakistan;620;PRT;Portugal;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;1434.82527;False;-1;;0;False;0;False;136;False;0;6759.824217;2206.414019;136;False;True
22672;C;M;20250101;2025;1;202502;234;FRO;Faroe Isds;M;Import;490;S19;Other Asia, nes;899;_X ;Areas, nes;H5;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3029.984292;False;-1;;0;False;0;False;137;False;0;6061.681969;7346.572554;137;False;True
57396;C;M;20250101;2025;1;202502;642;ROU;Romania;M;Import;191;HRV;Croatia;360;IDN;Indonesia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;5003.203998;False;-1;;0;False;0;False;138;False;0;1952.573445;5116.009673;138;False;True
5999;C;M;20250101;2025;1;202502;32;ARG;Argentina;M;Import;233;EST;Estonia;246;FIN;Finland;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6675.981452;False;-1;;0;False;0;False;139;False;0;747.2762089;2394.843076;139;False;True
29745;C;M;20250101;2025;1;202502;276;DEU;Germany;M;Import;570;NIU;Niue;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;9737.28037;False;-1;;0;False;0;False;141;False;0;9021.671912;6148.443979;141;False;True
65404;C;M;20250101;2025;1;202502;600;PRY;Paraguay;M;Import;76;BRA;Brazil;899;_X ;Areas, nes;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3587.984576;False;-1;;0;False;0;False;142;False;0;5859.142227;9464.864121;142;False;True
50295;C;M;20250101;2025;1;202502;604;PER;Peru;M;Import;251;FRA;France;616;POL;Poland;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3044.52765;False;-1;;0;False;0;False;143;False;0;2593.360646;734.1661406;143;False;True
57698;C;M;20250101;2025;1;202502;642;ROU;Romania;M;Import;724;ESP;Spain;478;MRT;Mauritania;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8234.418918;False;-1;;0;False;0;False;144;False;0;4150.786569;7460.872714;144;False;True
43530;C;M;20250101;2025;1;202502;620;PRT;Portugal;M;Import;208;DNK;Denmark;344;HKG;China, Hong Kong SAR;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;2039.61197;False;-1;;0;False;0;False;145;False;0;6518.528443;6181.76095;145;False;True
58561;C;M;20250101;2025;1;202502;516;NAM;Namibia;M;Import;504;MAR;Morocco;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7177.90555;False;-1;;0;False;0;False;146;False;0;3484.38309;7985.844408;146;False;True
5401;C;M;20250101;2025;1;202502;32;ARG;Argentina;M;Import;380;ITA;Italy;702;SGP;Singapore;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7112.097814;False;-1;;0;False;0;False;147;False;0;8196.379317;9971.277205;147;False;True
57335;C;M;20250101;2025;1;202502;642;ROU;Romania;M;Import;528;NLD;Netherlands;70;BIH;Bosnia Herzegovina;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4305.332276;False;-1;;0;False;0;False;148;False;0;3079.74025;2267.800184;148;False;True
47259;C;M;20250101;2025;1;202502;498;MDA;Rep. of Moldova;M;Import;400;JOR;Jordan;642;ROU;Romania;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7154.909352;False;-1;;0;False;0;False;149;False;0;7320.442232;7620.465893;149;False;True
69504;C;M;20250101;2025;1;202502;688;SRB;Serbia;M;Import;392;JPN;Japan;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;654.3770744;False;-1;;0;False;0;False;150;False;0;6991.249594;6155.291603;150;False;True
25208;C;M;20250101;2025;1;202502;233;EST;Estonia;M;Import;752;SWE;Sweden;703;SVK;Slovakia;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;8351.509638;False;-1;;0;False;0;False;151;False;0;4449.097237;8123.963439;151;False;True
55491;C;M;20250101;2025;1;202502;642;ROU;Romania;X;Export;591;PAN;Panama;899;_X ;Areas, nes;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;7881.140184;False;-1;;0;False;0;False;152;False;0;3246.384857;8035.591611;152;False;True
50753;C;M;20250101;2025;1;202502;586;PAK;Pakistan;M;Import;320;GTM;Guatemala;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6937.030504;False;-1;;0;False;0;False;153;False;0;4923.138189;1656.106652;153;False;True
51646;C;M;20250101;2025;1;202502;642;ROU;Romania;X;Export;826;GBR;United Kingdom;528;NLD;Netherlands;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3354.229933;False;-1;;0;False;0;False;154;False;0;725.9337305;889.0516892;154;False;True
35817;C;M;20250101;2025;1;202502;372;IRL;Ireland;M;Import;616;POL;Poland;0;W00;World;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;6010.424762;False;-1;;0;False;0;False;155;False;0;6154.47222;7752.197037;155;False;True
94886;C;M;20250101;2025;1;202502;826;GBR;United Kingdom;M;Import;360;IDN;Indonesia;251;FRA;France;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3197.112085;False;-1;;0;False;0;False;156;False;0;415.7491284;5900.254284;156;False;True
21111;C;M;20250101;2025;1;202502;246;FIN;Finland;X;Export;470;MLT;Malta;276;DEU;Germany;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;4990.76584;False;-1;;0;False;0;False;157;False;0;1008.873232;5357.182685;157;False;True
10789;C;M;20250101;2025;1;202502;124;CAN;Canada;M;Import;20;AND;Andorra;40;AUT;Austria;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;5746.519475;False;-1;;0;False;0;False;158;False;0;1830.749253;8700.861079;158;False;True
80500;C;M;20250101;2025;1;202502;724;ESP;Spain;X;Export;203;CZE;Czechia;899;_X ;Areas, nes;H6;HS;True;TOTAL;All Commodities;0;False;C00;TOTAL CPC;0;0;TOTAL MOT;-1;;3066.139202;False;-1;;0;False;0;False;159;False;0;6949.38985;719.8172834;159;False;True
